0,00000;-0,10414;0,75522;;0,00000;-0,10414;0,75522;;;0,00000;0,00000;0,00000
;;;;;;;;;0,00000;0,00000;0,00000
-0,09860;0,12402;-0,01822;;-0,09860;0,12402;-0,01822;;;0,00000;0,00000;0,00000
0,00000;-0,01582;0,02980;;0,00000;-0,01582;0,02980;;;0,00000;0,00000;0,00000
-0,58851;0,73661;-0,10317;;-0,58851;0,73661;-0,10317;;;0,00000;0,00000;0,00000
0,00000;-0,09112;0,17942;;0,00000;-0,09112;0,17942;;;0,00000;0,00000;0,00000
-1,23238;1,56820;-0,20506;;-1,23238;1,56820;-0,20506;;;0,00000;0,00000;0,00000
0,00000;-0,12794;0,36500;;0,00000;-0,12794;0,36500;;;0,00000;0,00000;0,00000
-2,25633;3,15362;-0,55903;;-2,25633;3,15362;-0,55903;;;0,00000;0,00000;0,00000
0,00000;-0,06479;0,55060;;0,00000;-0,06479;0,55060;;;0,00000;0,00000;0,00000
-2,83409;4,07458;-0,81647;;-2,83409;4,07458;-0,81647;;;0,00000;0,00000;0,00000
0,00000;-0,08286;0,64432;;0,00000;-0,08286;0,64432;;;0,00000;0,00000;0,00000
-3,17663;4,57493;-0,93281;;-3,17663;4,57493;-0,93281;;;0,00000;0,00000;0,00000
0,00000;-0,10963;0,71891;;0,00000;-0,10963;0,71891;;;0,00000;0,00000;0,00000
;;;;;;;;;0,00000;0,00000;0,00000
-0,08636;0,10614;-0,01367;;-0,08636;0,10614;-0,01367;;;0,00000;0,00000;0,00000
0,00000;-0,01419;0,02714;;0,00000;-0,01419;0,02714;;;0,00000;0,00000;0,00000
-0,52945;0,65819;-0,08737;;-0,52945;0,65819;-0,08737;;;0,00000;0,00000;0,00000
0,00000;-0,08036;0,16329;;0,00000;-0,08036;0,16329;;;0,00000;0,00000;0,00000
-1,13026;1,43183;-0,18333;;-1,13026;1,43183;-0,18333;;;0,00000;0,00000;0,00000
0,00000;-0,12023;0,33744;;0,00000;-0,12023;0,33744;;;0,00000;0,00000;0,00000
-2,09812;2,91754;-0,50934;;-2,09812;2,91754;-0,50934;;;0,00000;0,00000;0,00000
0,00000;-0,06791;0,51822;;0,00000;-0,06791;0,51822;;;0,00000;0,00000;0,00000
-2,66370;3,81448;-0,75719;;-2,66370;3,81448;-0,75719;;;0,00000;0,00000;0,00000
0,00000;-0,08633;0,61188;;0,00000;-0,08633;0,61188;;;0,00000;0,00000;0,00000
-3,00160;4,30246;-0,86666;;-3,00160;4,30246;-0,86666;;;0,00000;0,00000;0,00000
0,00000;-0,11326;0,68780;;0,00000;-0,11326;0,68780;;;0,00000;0,00000;0,00000
;;;;;;;;;0,00000;0,00000;0,00000
-0,08340;0,10316;-0,01434;;-0,08340;0,10316;-0,01434;;;0,00000;0,00000;0,00000
0,00000;-0,01453;0,02593;;0,00000;-0,01453;0,02593;;;0,00000;0,00000;0,00000
-0,49144;0,61157;-0,08275;;-0,49144;0,61157;-0,08275;;;0,00000;0,00000;0,00000
0,00000;-0,07632;0,15130;;0,00000;-0,07632;0,15130;;;0,00000;0,00000;0,00000
-1,05613;1,33818;-0,17369;;-1,05613;1,33818;-0,17369;;;0,00000;0,00000;0,00000
0,00000;-0,11601;0,31520;;0,00000;-0,11601;0,31520;;;0,00000;0,00000;0,00000
-1,96279;2,71471;-0,46590;;-1,96279;2,71471;-0,46590;;;0,00000;0,00000;0,00000
0,00000;-0,07048;0,49090;;0,00000;-0,07048;0,49090;;;0,00000;0,00000;0,00000
-2,50379;3,56568;-0,69629;;-2,50379;3,56568;-0,69629;;;0,00000;0,00000;0,00000
0,00000;-0,08862;0,58340;;0,00000;-0,08862;0,58340;;;0,00000;0,00000;0,00000
-2,84807;4,06436;-0,80912;;-2,84807;4,06436;-0,80912;;;0,00000;0,00000;0,00000
0,00000;-0,11571;0,66013;;0,00000;-0,11571;0,66013;;;0,00000;0,00000;0,00000
;;;;;;;;;0,00000;0,00000;0,00000
-0,07644;0,09573;-0,01387;;-0,07644;0,09573;-0,01387;;;0,00000;0,00000;0,00000
0,00000;-0,01255;0,02328;;0,00000;-0,01255;0,02328;;;0,00000;0,00000;0,00000
-0,45449;0,56492;-0,07626;;-0,45449;0,56492;-0,07626;;;0,00000;0,00000;0,00000
0,00000;-0,07128;0,14020;;0,00000;-0,07128;0,14020;;;0,00000;0,00000;0,00000
-0,98723;1,24893;-0,16221;;-0,98723;1,24893;-0,16221;;;0,00000;0,00000;0,00000
0,00000;-0,11150;0,29544;;0,00000;-0,11150;0,29544;;;0,00000;0,00000;0,00000
-1,85690;2,56192;-0,43918;;-1,85690;2,56192;-0,43918;;;0,00000;0,00000;0,00000
0,00000;-0,07482;0,46705;;0,00000;-0,07482;0,46705;;;0,00000;0,00000;0,00000
-2,37440;3,36984;-0,65289;;-2,37440;3,36984;-0,65289;;;0,00000;0,00000;0,00000
0,00000;-0,09116;0,55808;;0,00000;-0,09116;0,55808;;;0,00000;0,00000;0,00000
-2,71231;3,85539;-0,75967;;-2,71231;3,85539;-0,75967;;;0,00000;0,00000;0,00000
0,00000;-0,11767;0,63501;;0,00000;-0,11767;0,63501;;;0,00000;0,00000;0,00000
;;;;;;;;;0,00000;0,00000;0,00000
-0,07251;0,09090;-0,01361;;-0,07251;0,09090;-0,01361;;;0,00000;0,00000;0,00000
0,00000;-0,01252;0,02204;;0,00000;-0,01252;0,02204;;;0,00000;0,00000;0,00000
-0,43591;0,54727;-0,07996;;-0,43591;0,54727;-0,07996;;;0,00000;0,00000;0,00000
0,00000;-0,07071;0,13220;;0,00000;-0,07071;0,13220;;;0,00000;0,00000;0,00000
-0,93490;1,18378;-0,15763;;-0,93490;1,18378;-0,15763;;;0,00000;0,00000;0,00000
0,00000;-0,11069;0,27935;;0,00000;-0,11069;0,27935;;;0,00000;0,00000;0,00000
-1,74967;2,40265;-0,40589;;-1,74967;2,40265;-0,40589;;;0,00000;0,00000;0,00000
0,00000;-0,07633;0,44480;;0,00000;-0,07633;0,44480;;;0,00000;0,00000;0,00000
-2,25105;3,18097;-0,60895;;-2,25105;3,18097;-0,60895;;;0,00000;0,00000;0,00000
0,00000;-0,09293;0,53484;;0,00000;-0,09293;0,53484;;;0,00000;0,00000;0,00000
-2,58704;3,66315;-0,71422;;-2,58704;3,66315;-0,71422;;;0,00000;0,00000;0,00000
0,00000;-0,11878;0,61159;;0,00000;-0,11878;0,61159;;;0,00000;0,00000;0,00000
;;;;;;;;;0,00000;0,00000;0,00000
-0,06728;0,08431;-0,01258;;-0,06728;0,08431;-0,01258;;;0,00000;0,00000;0,00000
0,00000;-0,01159;0,02047;;0,00000;-0,01159;0,02047;;;0,00000;0,00000;0,00000
-0,40131;0,50029;-0,07036;;-0,40131;0,50029;-0,07036;;;0,00000;0,00000;0,00000
0,00000;-0,06559;0,12318;;0,00000;-0,06559;0,12318;;;0,00000;0,00000;0,00000
-0,87347;1,10107;-0,14364;;-0,87347;1,10107;-0,14364;;;0,00000;0,00000;0,00000
0,00000;-0,10565;0,26305;;0,00000;-0,10565;0,26305;;;0,00000;0,00000;0,00000
-1,66337;2,27955;-0,38567;;-1,66337;2,27955;-0,38567;;;0,00000;0,00000;0,00000
0,00000;-0,08009;0,42478;;0,00000;-0,08009;0,42478;;;0,00000;0,00000;0,00000
-2,13944;3,01144;-0,57041;;-2,13944;3,01144;-0,57041;;;0,00000;0,00000;0,00000
0,00000;-0,09427;0,51325;;0,00000;-0,09427;0,51325;;;0,00000;0,00000;0,00000
-2,47046;3,48486;-0,67229;;-2,47046;3,48486;-0,67229;;;0,00000;0,00000;0,00000
0,00000;-0,11937;0,58953;;0,00000;-0,11937;0,58953;;;0,00000;0,00000;0,00000
;;;;;;;;;0,00000;0,00000;0,00000
-0,06041;0,07375;-0,00926;;-0,06041;0,07375;-0,00926;;;0,00000;0,00000;0,00000
0,00000;-0,01026;0,01919;;0,00000;-0,01026;0,01919;;;0,00000;0,00000;0,00000
-0,37409;0,46506;-0,06427;;-0,37409;0,46506;-0,06427;;;0,00000;0,00000;0,00000
0,00000;-0,06112;0,11537;;0,00000;-0,06112;0,11537;;;0,00000;0,00000;0,00000
-0,82727;1,04421;-0,13894;;-0,82727;1,04421;-0,13894;;;0,00000;0,00000;0,00000
0,00000;-0,10267;0,24856;;0,00000;-0,10267;0,24856;;;0,00000;0,00000;0,00000
-1,57227;2,14501;-0,35740;;-1,57227;2,14501;-0,35740;;;0,00000;0,00000;0,00000
0,00000;-0,08006;0,40555;;0,00000;-0,08006;0,40555;;;0,00000;0,00000;0,00000
-2,03644;2,85672;-0,53605;;-2,03644;2,85672;-0,53605;;;0,00000;0,00000;0,00000
0,00000;-0,09457;0,49259;;0,00000;-0,09457;0,49259;;;0,00000;0,00000;0,00000
-2,36112;3,31847;-0,63358;;-2,36112;3,31847;-0,63358;;;0,00000;0,00000;0,00000
0,00000;-0,11956;0,56851;;0,00000;-0,11956;0,56851;;;0,00000;0,00000;0,00000
;;;;;;;;;0,00000;0,00000;0,00000
-0,06325;0,08000;-0,01309;;-0,06325;0,08000;-0,01309;;;0,00000;0,00000;0,00000
0,00000;-0,01181;0,01894;;0,00000;-0,01181;0,01894;;;0,00000;0,00000;0,00000
-0,35979;0,44721;-0,06350;;-0,35979;0,44721;-0,06350;;;0,00000;0,00000;0,00000
0,00000;-0,06178;0,11099;;0,00000;-0,06178;0,11099;;;0,00000;0,00000;0,00000
-0,78212;0,98413;-0,13058;;-0,78212;0,98413;-0,13058;;;0,00000;0,00000;0,00000
0,00000;-0,10102;0,23629;;0,00000;-0,10102;0,23629;;;0,00000;0,00000;0,00000
-1,48943;2,02357;-0,33319;;-1,48943;2,02357;-0,33319;;;0,00000;0,00000;0,00000
0,00000;-0,08105;0,38769;;0,00000;-0,08105;0,38769;;;0,00000;0,00000;0,00000
-1,93683;2,70602;-0,50180;;-1,93683;2,70602;-0,50180;;;0,00000;0,00000;0,00000
0,00000;-0,09499;0,47306;;0,00000;-0,09499;0,47306;;;0,00000;0,00000;0,00000
-2,25760;3,16159;-0,59733;;-2,25760;3,16159;-0,59733;;;0,00000;0,00000;0,00000
0,00000;-0,11933;0,54832;;0,00000;-0,11933;0,54832;;;0,00000;0,00000;0,00000
;;;;;;;;;0,00000;0,00000;0,00000
-0,05341;0,06545;-0,00876;;-0,05341;0,06545;-0,00876;;;0,00000;0,00000;0,00000
0,00000;-0,00963;0,01687;;0,00000;-0,00963;0,01687;;;0,00000;0,00000;0,00000
-0,33784;0,42072;-0,06083;;-0,33784;0,42072;-0,06083;;;0,00000;0,00000;0,00000
0,00000;-0,05873;0,10389;;0,00000;-0,05873;0,10389;;;0,00000;0,00000;0,00000
-0,73501;0,92003;-0,11908;;-0,73501;0,92003;-0,11908;;;0,00000;0,00000;0,00000
0,00000;-0,09697;0,22406;;0,00000;-0,09697;0,22406;;;0,00000;0,00000;0,00000
-1,41062;1,90735;-0,30910;;-1,41062;1,90735;-0,30910;;;0,00000;0,00000;0,00000
0,00000;-0,08138;0,37099;;0,00000;-0,08138;0,37099;;;0,00000;0,00000;0,00000
-1,84358;2,56542;-0,47022;;-1,84358;2,56542;-0,47022;;;0,00000;0,00000;0,00000
0,00000;-0,09540;0,45459;;0,00000;-0,09540;0,45459;;;0,00000;0,00000;0,00000
-2,15847;3,01172;-0,56276;;-2,15847;3,01172;-0,56276;;;0,00000;0,00000;0,00000
0,00000;-0,11872;0,52885;;0,00000;-0,11872;0,52885;;;0,00000;0,00000;0,00000
;;;;;;;;;0,00000;0,00000;0,00000
-0,05191;0,06382;-0,00913;;-0,05191;0,06382;-0,00913;;;0,00000;0,00000;0,00000
0,00000;-0,01006;0,01631;;0,00000;-0,01006;0,01631;;;0,00000;0,00000;0,00000
-0,31087;0,38288;-0,05188;;-0,31087;0,38288;-0,05188;;;0,00000;0,00000;0,00000
0,00000;-0,05430;0,09736;;0,00000;-0,05430;0,09736;;;0,00000;0,00000;0,00000
-0,69460;0,86908;-0,11358;;-0,69460;0,86908;-0,11358;;;0,00000;0,00000;0,00000
0,00000;-0,09406;0,21190;;0,00000;-0,09406;0,21190;;;0,00000;0,00000;0,00000
-1,32780;1,78340;-0,28098;;-1,32780;1,78340;-0,28098;;;0,00000;0,00000;0,00000
0,00000;-0,08004;0,35420;;0,00000;-0,08004;0,35420;;;0,00000;0,00000;0,00000
-1,75221;2,42765;-0,43847;;-1,75221;2,42765;-0,43847;;;0,00000;0,00000;0,00000
0,00000;-0,09440;0,43648;;0,00000;-0,09440;0,43648;;;0,00000;0,00000;0,00000
-2,06383;2,86937;-0,53037;;-2,06383;2,86937;-0,53037;;;0,00000;0,00000;0,00000
0,00000;-0,11795;0,50996;;0,00000;-0,11795;0,50996;;;0,00000;0,00000;0,00000
;;;;;;;;;0,00000;0,00000;0,00000
-0,05006;0,06223;-0,00938;;-0,05006;0,06223;-0,00938;;;0,00000;0,00000;0,00000
0,00000;-0,00951;0,01544;;0,00000;-0,00951;0,01544;;;0,00000;0,00000;0,00000
-0,29860;0,37148;-0,05382;;-0,29860;0,37148;-0,05382;;;0,00000;0,00000;0,00000
0,00000;-0,05264;0,09198;;0,00000;-0,05264;0,09198;;;0,00000;0,00000;0,00000
-0,65865;0,82318;-0,10770;;-0,65865;0,82318;-0,10770;;;0,00000;0,00000;0,00000
0,00000;-0,09076;0,20131;;0,00000;-0,09076;0,20131;;;0,00000;0,00000;0,00000
-1,26204;1,69064;-0,26495;;-1,26204;1,69064;-0,26495;;;0,00000;0,00000;0,00000
0,00000;-0,08005;0,33851;;0,00000;-0,08005;0,33851;;;0,00000;0,00000;0,00000
-1,66702;2,30072;-0,41081;;-1,66702;2,30072;-0,41081;;;0,00000;0,00000;0,00000
0,00000;-0,09418;0,41897;;0,00000;-0,09418;0,41897;;;0,00000;0,00000;0,00000
-1,97305;2,73367;-0,50005;;-1,97305;2,73367;-0,50005;;;0,00000;0,00000;0,00000
0,00000;-0,11704;0,49148;;0,00000;-0,11704;0,49148;;;0,00000;0,00000;0,00000
;;;;;;;;;0,00000;0,00000;0,00000
-0,04411;0,05295;-0,00643;;-0,04411;0,05295;-0,00643;;;0,00000;0,00000;0,00000
0,00000;-0,00847;0,01439;;0,00000;-0,00847;0,01439;;;0,00000;0,00000;0,00000
-0,27278;0,33231;-0,04290;;-0,27278;0,33231;-0,04290;;;0,00000;0,00000;0,00000
0,00000;-0,04942;0,08696;;0,00000;-0,04942;0,08696;;;0,00000;0,00000;0,00000
-0,61117;0,75519;-0,09251;;-0,61117;0,75519;-0,09251;;;0,00000;0,00000;0,00000
0,00000;-0,08632;0,19040;;0,00000;-0,08632;0,19040;;;0,00000;0,00000;0,00000
-1,19731;1,59683;-0,24704;;-1,19731;1,59683;-0,24704;;;0,00000;0,00000;0,00000
0,00000;-0,08070;0,32410;;0,00000;-0,08070;0,32410;;;0,00000;0,00000;0,00000
-1,58599;2,17994;-0,38414;;-1,58599;2,17994;-0,38414;;;0,00000;0,00000;0,00000
0,00000;-0,09348;0,40234;;0,00000;-0,09348;0,40234;;;0,00000;0,00000;0,00000
-1,88426;2,60114;-0,47037;;-1,88426;2,60114;-0,47037;;;0,00000;0,00000;0,00000
0,00000;-0,11578;0,47333;;0,00000;-0,11578;0,47333;;;0,00000;0,00000;0,00000
;;;;;;;;;0,00000;0,00000;0,00000
-0,04490;0,05643;-0,00912;;-0,04490;0,05643;-0,00912;;;0,00000;0,00000;0,00000
0,00000;-0,00869;0,01359;;0,00000;-0,00869;0,01359;;;0,00000;0,00000;0,00000
-0,26389;0,32608;-0,04618;;-0,26389;0,32608;-0,04618;;;0,00000;0,00000;0,00000
0,00000;-0,04795;0,08221;;0,00000;-0,04795;0,08221;;;0,00000;0,00000;0,00000
-0,58187;0,72154;-0,09160;;-0,58187;0,72154;-0,09160;;;0,00000;0,00000;0,00000
0,00000;-0,08386;0,18021;;0,00000;-0,08386;0,18021;;;0,00000;0,00000;0,00000
-1,13191;1,50457;-0,23052;;-1,13191;1,50457;-0,23052;;;0,00000;0,00000;0,00000
0,00000;-0,07975;0,30850;;0,00000;-0,07975;0,30850;;;0,00000;0,00000;0,00000
-1,50828;2,06709;-0,36129;;-1,50828;2,06709;-0,36129;;;0,00000;0,00000;0,00000
0,00000;-0,09234;0,38514;;0,00000;-0,09234;0,38514;;;0,00000;0,00000;0,00000
-1,79841;2,47398;-0,44255;;-1,79841;2,47398;-0,44255;;;0,00000;0,00000;0,00000
0,00000;-0,11436;0,45536;;0,00000;-0,11436;0,45536;;;0,00000;0,00000;0,00000
;;;;;;;;;0,00000;0,00000;0,00000
-0,03921;0,04728;-0,00588;;-0,03921;0,04728;-0,00588;;;0,00000;0,00000;0,00000
0,00000;-0,00746;0,01270;;0,00000;-0,00746;0,01270;;;0,00000;0,00000;0,00000
-0,25399;0,31612;-0,04755;;-0,25399;0,31612;-0,04755;;;0,00000;0,00000;0,00000
0,00000;-0,04758;0,07818;;0,00000;-0,04758;0,07818;;;0,00000;0,00000;0,00000
-0,55350;0,68716;-0,08962;;-0,55350;0,68716;-0,08962;;;0,00000;0,00000;0,00000
0,00000;-0,08265;0,17109;;0,00000;-0,08265;0,17109;;;0,00000;0,00000;0,00000
-1,07522;1,42477;-0,21687;;-1,07522;1,42477;-0,21687;;;0,00000;0,00000;0,00000
0,00000;-0,07976;0,29490;;0,00000;-0,07976;0,29490;;;0,00000;0,00000;0,00000
-1,43201;1,95410;-0,33691;;-1,43201;1,95410;-0,33691;;;0,00000;0,00000;0,00000
0,00000;-0,09169;0,36919;;0,00000;-0,09169;0,36919;;;0,00000;0,00000;0,00000
-1,71415;2,34953;-0,41546;;-1,71415;2,34953;-0,41546;;;0,00000;0,00000;0,00000
0,00000;-0,11274;0,43758;;0,00000;-0,11274;0,43758;;;0,00000;0,00000;0,00000
;;;;;;;;;0,00000;0,00000;0,00000
-0,03883;0,04808;-0,00719;;-0,03883;0,04808;-0,00719;;;0,00000;0,00000;0,00000
0,00000;-0,00758;0,01206;;0,00000;-0,00758;0,01206;;;0,00000;0,00000;0,00000
-0,23478;0,29085;-0,04252;;-0,23478;0,29085;-0,04252;;;0,00000;0,00000;0,00000
0,00000;-0,04386;0,07283;;0,00000;-0,04386;0,07283;;;0,00000;0,00000;0,00000
-0,52320;0,64971;-0,08575;;-0,52320;0,64971;-0,08575;;;0,00000;0,00000;0,00000
0,00000;-0,07962;0,16166;;0,00000;-0,07962;0,16166;;;0,00000;0,00000;0,00000
-1,00757;1,32534;-0,19508;;-1,00757;1,32534;-0,19508;;;0,00000;0,00000;0,00000
0,00000;-0,07756;0,28042;;0,00000;-0,07756;0,28042;;;0,00000;0,00000;0,00000
-1,35195;1,83469;-0,30965;;-1,35195;1,83469;-0,30965;;;0,00000;0,00000;0,00000
0,00000;-0,08954;0,35278;;0,00000;-0,08954;0,35278;;;0,00000;0,00000;0,00000
-1,63046;2,22620;-0,38863;;-1,63046;2,22620;-0,38863;;;0,00000;0,00000;0,00000
0,00000;-0,11081;0,41981;;0,00000;-0,11081;0,41981;;;0,00000;0,00000;0,00000
;;;;;;;;;0,00000;0,00000;0,00000
-0,03514;0,04257;-0,00563;;-0,03514;0,04257;-0,00563;;;0,00000;0,00000;0,00000
0,00000;-0,00695;0,01130;;0,00000;-0,00695;0,01130;;;0,00000;0,00000;0,00000
-0,21446;0,26101;-0,03479;;-0,21446;0,26101;-0,03479;;;0,00000;0,00000;0,00000
0,00000;-0,04111;0,06847;;0,00000;-0,04111;0,06847;;;0,00000;0,00000;0,00000
-0,48346;0,59377;-0,07366;;-0,48346;0,59377;-0,07366;;;0,00000;0,00000;0,00000
0,00000;-0,07530;0,15212;;0,00000;-0,07530;0,15212;;;0,00000;0,00000;0,00000
-0,94996;1,24372;-0,17985;;-0,94996;1,24372;-0,17985;;;0,00000;0,00000;0,00000
0,00000;-0,07613;0,26681;;0,00000;-0,07613;0,26681;;;0,00000;0,00000;0,00000
-1,27876;1,72786;-0,28735;;-1,27876;1,72786;-0,28735;;;0,00000;0,00000;0,00000
0,00000;-0,08806;0,33681;;0,00000;-0,08806;0,33681;;;0,00000;0,00000;0,00000
-1,54791;2,10525;-0,36268;;-1,54791;2,10525;-0,36268;;;0,00000;0,00000;0,00000
0,00000;-0,10856;0,40199;;0,00000;-0,10856;0,40199;;;0,00000;0,00000;0,00000
;;;;;;;;;0,00000;0,00000;0,00000
-0,03487;0,04294;-0,00668;;-0,03487;0,04294;-0,00668;;;0,00000;0,00000;0,00000
0,00000;-0,00756;0,01092;;0,00000;-0,00756;0,01092;;;0,00000;0,00000;0,00000
-0,20378;0,24973;-0,03535;;-0,20378;0,24973;-0,03535;;;0,00000;0,00000;0,00000
0,00000;-0,04007;0,06435;;0,00000;-0,04007;0,06435;;;0,00000;0,00000;0,00000
-0,45480;0,55744;-0,06941;;-0,45480;0,55744;-0,06941;;;0,00000;0,00000;0,00000
0,00000;-0,07298;0,14358;;0,00000;-0,07298;0,14358;;;0,00000;0,00000;0,00000
-0,88955;1,15705;-0,16268;;-0,88955;1,15705;-0,16268;;;0,00000;0,00000;0,00000
0,00000;-0,07447;0,25301;;0,00000;-0,07447;0,25301;;;0,00000;0,00000;0,00000
-1,20541;1,62100;-0,26508;;-1,20541;1,62100;-0,26508;;;0,00000;0,00000;0,00000
0,00000;-0,08638;0,32072;;0,00000;-0,08638;0,32072;;;0,00000;0,00000;0,00000
-1,46574;1,98524;-0,33706;;-1,46574;1,98524;-0,33706;;;0,00000;0,00000;0,00000
0,00000;-0,10602;0,38409;;0,00000;-0,10602;0,38409;;;0,00000;0,00000;0,00000
;;;;;;;;;0,00000;0,00000;0,00000
-0,03005;0,03619;-0,00479;;-0,03005;0,03619;-0,00479;;;0,00000;0,00000;0,00000
0,00000;-0,00628;0,00976;;0,00000;-0,00628;0,00976;;;0,00000;0,00000;0,00000
-0,18772;0,22767;-0,03048;;-0,18772;0,22767;-0,03048;;;0,00000;0,00000;0,00000
0,00000;-0,03741;0,06027;;0,00000;-0,03741;0,06027;;;0,00000;0,00000;0,00000
-0,42520;0,51891;-0,06363;;-0,42520;0,51891;-0,06363;;;0,00000;0,00000;0,00000
0,00000;-0,06991;0,13516;;0,00000;-0,06991;0,13516;;;0,00000;0,00000;0,00000
-0,83052;1,07326;-0,14650;;-0,83052;1,07326;-0,14650;;;0,00000;0,00000;0,00000
0,00000;-0,07229;0,23914;;0,00000;-0,07229;0,23914;;;0,00000;0,00000;0,00000
-1,13124;1,51289;-0,24203;;-1,13124;1,51289;-0,24203;;;0,00000;0,00000;0,00000
0,00000;-0,08386;0,30447;;0,00000;-0,08386;0,30447;;;0,00000;0,00000;0,00000
-1,38348;1,86546;-0,31164;;-1,38348;1,86546;-0,31164;;;0,00000;0,00000;0,00000
0,00000;-0,10327;0,36602;;0,00000;-0,10327;0,36602;;;0,00000;0,00000;0,00000
;;;;;;;;;0,00000;0,00000;0,00000
-0,02887;0,03528;-0,00510;;-0,02887;0,03528;-0,00510;;;0,00000;0,00000;0,00000
0,00000;-0,00601;0,00916;;0,00000;-0,00601;0,00916;;;0,00000;0,00000;0,00000
-0,17787;0,21674;-0,03051;;-0,17787;0,21674;-0,03051;;;0,00000;0,00000;0,00000
0,00000;-0,03648;0,05668;;0,00000;-0,03648;0,05668;;;0,00000;0,00000;0,00000
-0,39532;0,47991;-0,05760;;-0,39532;0,47991;-0,05760;;;0,00000;0,00000;0,00000
0,00000;-0,06668;0,12673;;0,00000;-0,06668;0,12673;;;0,00000;0,00000;0,00000
-0,77415;0,99261;-0,13096;;-0,77415;0,99261;-0,13096;;;0,00000;0,00000;0,00000
0,00000;-0,07118;0,22616;;0,00000;-0,07118;0,22616;;;0,00000;0,00000;0,00000
-1,05905;1,40782;-0,22015;;-1,05905;1,40782;-0,22015;;;0,00000;0,00000;0,00000
0,00000;-0,08209;0,28859;;0,00000;-0,08209;0,28859;;;0,00000;0,00000;0,00000
-1,30155;1,74694;-0,28702;;-1,30155;1,74694;-0,28702;;;0,00000;0,00000;0,00000
0,00000;-0,10038;0,34770;;0,00000;-0,10038;0,34770;;;0,00000;0,00000;0,00000
;;;;;;;;;0,00000;0,00000;0,00000
