0,00668;0,04330;0,10485;0,23835;0,36271;0,47549
0,00517;0,03311;0,08219;0,18849;0,28120;0,36954
0,00449;0,02885;0,07253;0,16790;0,24876;0,32636
0,00403;0,02588;0,06567;0,15385;0,22709;0,29747
0,00355;0,02346;0,06032;0,14251;0,21023;0,27533
0,00340;0,02204;0,05643;0,13359;0,19647;0,25717
0,00313;0,02045;0,05241;0,12544;0,18462;0,24162
0,00301;0,01917;0,04953;0,11845;0,17432;0,22803
0,00271;0,01791;0,04655;0,11239;0,16515;0,21583
0,00252;0,01683;0,04392;0,10649;0,15661;0,20470
0,00252;0,01605;0,04143;0,10108;0,14865;0,19446
0,00227;0,01498;0,03913;0,09597;0,14140;0,18495
0,00216;0,01418;0,03701;0,09148;0,13454;0,17597
0,00202;0,01354;0,03530;0,08676;0,12796;0,16741
0,00192;0,01271;0,03327;0,08247;0,12173;0,15922
0,00186;0,01214;0,03161;0,07835;0,11560;0,15132
0,00177;0,01139;0,02997;0,07448;0,10986;0,14369
0,00162;0,01081;0,02829;0,07065;0,10425;0,13627
0,00157;0,01028;0,02672;0,06683;0,09866;0,12899
0,00148;0,00952;0,02516;0,06310;0,09318;0,12183
0,00139;0,00904;0,02375;0,05957;0,08781;0,11472
0,00128;0,00848;0,02218;0,05576;0,08235;0,10766
0,00122;0,00799;0,02099;0,05237;0,07707;0,10057
0,00112;0,00735;0,01937;0,04871;0,07166;0,09338
0,00103;0,00685;0,01798;0,04501;0,06604;0,08602
0,00098;0,00628;0,01651;0,04126;0,06037;0,07842
0,00088;0,00575;0,01499;0,03732;0,05444;0,07047
0,00080;0,00520;0,01354;0,03323;0,04810;0,06201
0,00071;0,00466;0,01194;0,02884;0,04123;0,05270
0,00063;0,00403;0,01027;0,02394;0,03337;0,04193
0,00051;0,00325;0,00816;0,01790;0,02357;0,02835
0,00044;0,00261;0,00570;0,00818;0,00577;0,00214
;;;;;
0,01028;0,06389;0,13810;0,32307;0,50297;0,64650
0,00807;0,05036;0,11179;0,25042;0,39335;0,52134
0,00706;0,04458;0,10093;0,22273;0,34835;0,46501
0,00656;0,04111;0,09350;0,20472;0,31818;0,42590
0,00597;0,03808;0,08766;0,19059;0,29492;0,39555
0,00548;0,03560;0,08240;0,17915;0,27586;0,37022
0,00533;0,03385;0,07862;0,16956;0,25979;0,34865
0,00502;0,03220;0,07495;0,16087;0,24551;0,32950
0,00479;0,03036;0,07110;0,15298;0,23267;0,31226
0,00451;0,02890;0,06796;0,14582;0,22106;0,29656
0,00431;0,02758;0,06487;0,13916;0,21029;0,28195
0,00421;0,02638;0,06199;0,13290;0,20016;0,26831
0,00396;0,02520;0,05948;0,12722;0,19081;0,25544
0,00384;0,02411;0,05681;0,12142;0,18172;0,24317
0,00367;0,02293;0,05430;0,11620;0,17322;0,23143
0,00348;0,02181;0,05200;0,11091;0,16489;0,22011
0,00332;0,02094;0,04963;0,10578;0,15675;0,20907
0,00307;0,01985;0,04736;0,10072;0,14881;0,19826
0,00302;0,01887;0,04496;0,09583;0,14107;0,18771
0,00288;0,01799;0,04272;0,09087;0,13344;0,17730
0,00274;0,01706;0,04066;0,08613;0,12586;0,16693
0,00262;0,01632;0,03849;0,08118;0,11824;0,15653
0,00249;0,01535;0,03643;0,07643;0,11066;0,14611
0,00234;0,01456;0,03439;0,07137;0,10288;0,13551
0,00221;0,01367;0,03223;0,06653;0,09509;0,12466
0,00204;0,01262;0,02976;0,06116;0,08684;0,11342
0,00196;0,01191;0,02770;0,05579;0,07831;0,10158
0,00173;0,01085;0,02532;0,05001;0,06908;0,08879
0,00163;0,00994;0,02273;0,04346;0,05881;0,07457
0,00140;0,00878;0,01977;0,03616;0,04700;0,05801
0,00128;0,00768;0,01668;0,02706;0,03193;0,03655
0,00117;0,00676;0,01228;0,01053;0,00228;0,00000
;;;;;
0,01509;0,08547;0,17125;0,41724;0,63140;0,77723
0,01148;0,06817;0,13731;0,32296;0,50831;0,65657
0,01032;0,06133;0,12449;0,28582;0,45316;0,59475
0,00946;0,05683;0,11578;0,26104;0,41499;0,54993
0,00880;0,05305;0,10897;0,24241;0,38544;0,51404
0,00818;0,05031;0,10377;0,22750;0,36117;0,48380
0,00792;0,04783;0,09896;0,21461;0,34013;0,45719
0,00754;0,04559;0,09488;0,20339;0,32163;0,43347
0,00727;0,04368;0,09097;0,19342;0,30501;0,41187
0,00693;0,04173;0,08735;0,18425;0,28978;0,39190
0,00658;0,04029;0,08419;0,17584;0,27567;0,37321
0,00636;0,03854;0,08095;0,16806;0,26251;0,35561
0,00616;0,03682;0,07790;0,16056;0,25001;0,33890
0,00578;0,03546;0,07499;0,15340;0,23808;0,32283
0,00567;0,03409;0,07220;0,14670;0,22675;0,30741
0,00539;0,03278;0,06943;0,14015;0,21578;0,29246
0,00516;0,03143;0,06681;0,13376;0,20508;0,27785
0,00498;0,03036;0,06421;0,12744;0,19464;0,26354
0,00493;0,02907;0,06148;0,12138;0,18443;0,24948
0,00461;0,02804;0,05909;0,11544;0,17444;0,23559
0,00438;0,02650;0,05619;0,10924;0,16431;0,22169
0,00422;0,02548;0,05372;0,10339;0,15442;0,20779
0,00399;0,02416;0,05107;0,09725;0,14423;0,19364
0,00389;0,02308;0,04836;0,09094;0,13389;0,17922
0,00358;0,02168;0,04542;0,08452;0,12331;0,16441
0,00339;0,02044;0,04241;0,07776;0,11228;0,14902
0,00329;0,01947;0,03984;0,07098;0,10083;0,13276
0,00304;0,01798;0,03652;0,06335;0,08833;0,11515
0,00277;0,01654;0,03325;0,05509;0,07458;0,09553
0,00261;0,01509;0,02934;0,04529;0,05835;0,07240
0,00237;0,01351;0,02481;0,03308;0,03752;0,04217
0,00236;0,01248;0,01807;0,00960;0,00000;0,00000
