2.327393921142586336e-03;2.372363522747336639e-02;7.811102135715400352e-02;2.299222062588708870e-01;3.606693484282467166e-01;4.754098131196126120e-01
1.497878152043341689e-03;1.523019504327067543e-02;5.310312480330535434e-02;1.733036821423878659e-01;2.760638672722786069e-01;3.687017486567474300e-01
1.230526359008808808e-03;1.271219461254796505e-02;4.438806557381040629e-02;1.504199058293357316e-01;2.421881245278262040e-01;3.249761084483550055e-01
1.065866238234223747e-03;1.099901847596549721e-02;3.864949950900357922e-02;1.348921528823702753e-01;2.193417168426386177e-01;2.955188553891016090e-01
9.451275236517352879e-04;9.695809494477809071e-03;3.462612730740299155e-02;1.234461374949596263e-01;2.020897540077369881e-01;2.729700370978368484e-01
8.727331532555563515e-04;8.865860312012301125e-03;3.146500622372423728e-02;1.137955595483015336e-01;1.876617760956682257e-01;2.544088578953773716e-01
7.803927620661565761e-04;8.064786374150300155e-03;2.888503157671201693e-02;1.058676573193238629e-01;1.753685050539678381e-01;2.385166309655577799e-01
7.364511440122225574e-04;7.590794416611430784e-03;2.684322023042223782e-02;9.856786194060575268e-02;1.645771852313972494e-01;2.245019197700549862e-01
6.753217379923751040e-04;6.970398903114565815e-03;2.487834854937975154e-02;9.239554451902344534e-02;1.549789395562767569e-01;2.118272861690118913e-01
6.394925285173597282e-04;6.479322683176559627e-03;2.315002549641697466e-02;8.693758303280706146e-02;1.461199435563522442e-01;2.002999463410689296e-01
5.944078665144549457e-04;6.039667376363151013e-03;2.163552546696486181e-02;8.180790454542620493e-02;1.379841755555662741e-01;1.896348900974368923e-01
5.610496032905761205e-04;5.653588631239460198e-03;2.011413264538472120e-02;7.679733250575260239e-02;1.304896967214411174e-01;1.796595616021408881e-01
5.154259169192011757e-04;5.274318667840572836e-03;1.896209757517453021e-02;7.236675963468215678e-02;1.233736397560823983e-01;1.702595887109563111e-01
5.043752785957591415e-04;4.939103256609052826e-03;1.786220799891237443e-02;6.832220829405162565e-02;1.165364472504612503e-01;1.612735286646573840e-01
4.630871208069076020e-04;4.691689164486177038e-03;1.678389342390040895e-02;6.448536204635992031e-02;1.102256038114481640e-01;1.526863251097706486e-01
4.375120678557468273e-04;4.378640002336512543e-03;1.565240820828012192e-02;6.034612640592663946e-02;1.039100109845452202e-01;1.443832428949526903e-01
4.156902838421124382e-04;4.110094872580218051e-03;1.472233372949507610e-02;5.682796554761381652e-02;9.795510297063089733e-02;1.363373264649736516e-01
3.741871789426137653e-04;3.826847320867623678e-03;1.373114104278711986e-02;5.321256678489806602e-02;9.209441596253671591e-02;1.285107875837027125e-01
3.590832691109363929e-04;3.522678791125901342e-03;1.274711398960716793e-02;4.975947888237834682e-02;8.652464694035420789e-02;1.208347233814195260e-01
3.343093591732760011e-04;3.337814050431706699e-03;1.185721086142415073e-02;4.647646000969894026e-02;8.092087730364846965e-02;1.132788888899155799e-01
3.021503243446724838e-04;3.105649103361177079e-03;1.106620375821365347e-02;4.332265315669339700e-02;7.550332385586339123e-02;1.058159718651688480e-01
2.842356818031315088e-04;2.862159077415831528e-03;1.028753996985922771e-02;4.003844017741609029e-02;7.003002305964971252e-02;9.840798956289664723e-02
2.604603371203504172e-04;2.602280679671127323e-03;9.380719038297371387e-03;3.682757554515417309e-02;6.458829384010740526e-02;9.097473666420610727e-02
2.352638895757762827e-04;2.399350042562385654e-03;8.548555947171746633e-03;3.373195810549151075e-02;5.914270139909142548e-02;8.344834659066745208e-02
2.152912594411349125e-04;2.180921234060067930e-03;7.806708020531407180e-03;3.053190305372003102e-02;5.363379337292898535e-02;7.580464586328222731e-02
1.987827866258583861e-04;1.946595621888295817e-03;6.952034238725378172e-03;2.729798799064767079e-02;4.803673584716878359e-02;6.796402145683298757e-02
1.733830729657010437e-04;1.725202859664345251e-03;6.115493844226440982e-03;2.409577439842915461e-02;4.231444497365775131e-02;5.985455387199574429e-02
1.531630945519749164e-04;1.485156147495177810e-03;5.266356643897185386e-03;2.071713196451315311e-02;3.630024694222946935e-02;5.131375312716399822e-02
1.279858296375496339e-04;1.233816221541356433e-03;4.421284041100314276e-03;1.710911971445449112e-02;2.981544798973995505e-02;4.209216545124589565e-02
9.890287271923618869e-05;9.774448194689985738e-04;3.471770334598278229e-03;1.323155514094880025e-02;2.271086598697468276e-02;3.173880833791281608e-02
5.712752589105172472e-05;6.369673799113316709e-04;2.350555661895690866e-03;8.755660478622948745e-03;1.425970641749076638e-02;1.918113944435965654e-02
0.000000000000000000e+00;1.996827131485714633e-04;9.249827189508316770e-04;1.837239747476607362e-03;0.000000000000000000e+00;0.000000000000000000e+00

4.529065336045771592e-03;4.737754573941455744e-02;1.296241841597037814e-01;3.224446929863256650e-01;5.024380230312931461e-01;6.459676676128325301e-01
3.033067096514427061e-03;3.199223381647344627e-02;9.711588570190471392e-02;2.491815339231626403e-01;3.930535481370874828e-01;5.211098626054747607e-01
2.486274126555582109e-03;2.686941019746015222e-02;8.420168014157589087e-02;2.207914639737658946e-01;3.478524232998994603e-01;4.646540822020508443e-01
2.214466426256979370e-03;2.364106076126850156e-02;7.552383169373128036e-02;2.017201080420145953e-01;3.175261922132484038e-01;4.256838259210785069e-01
1.958606961287718586e-03;2.121295542333591702e-02;6.864103890865531910e-02;1.873071037466989275e-01;2.943155299851547002e-01;3.953392362354405387e-01
1.781954073587871563e-03;1.928846196027689947e-02;6.330960921331127422e-02;1.751162501503057412e-01;2.750410415898532634e-01;3.701700886433623716e-01
1.669325208515614212e-03;1.780035236561652509e-02;5.862048484528331604e-02;1.647425467894221840e-01;2.587723983735259470e-01;3.485012579288577217e-01
1.519984840796157139e-03;1.660892558411597442e-02;5.494211889829545697e-02;1.557118200341315040e-01;2.443401449764677213e-01;3.293621746710895248e-01
1.408110489891610745e-03;1.530132186736614212e-02;5.143207834994613370e-02;1.475508256663172479e-01;2.314630075107943774e-01;3.121357999548217133e-01
1.311654886135441922e-03;1.435204462459723114e-02;4.834616703814566957e-02;1.398673028977706623e-01;2.195696080328865540e-01;2.963358475678348758e-01
1.222112305793377407e-03;1.344149669251609204e-02;4.552959534270706321e-02;1.330983694445400101e-01;2.087502414837214548e-01;2.816529569847768810e-01
1.133092280146628375e-03;1.258271080921028254e-02;4.274127006311997934e-02;1.263618771506223037e-01;1.984785338355733730e-01;2.679639168673171867e-01
1.080933261207286987e-03;1.187774641819156624e-02;4.041262596393373902e-02;1.203626871079597205e-01;1.888001346410107806e-01;2.549881466672508368e-01
1.018110232538847791e-03;1.116968322302320203e-02;3.824222576754088970e-02;1.145374589686037614e-01;1.797377500883558243e-01;2.426249784211232108e-01
9.508267333668652755e-04;1.044167409323853990e-02;3.600263295101733402e-02;1.087971611570788116e-01;1.708648363794978975e-01;2.307938424027060342e-01
9.132627425798441577e-04;9.870709425336661805e-03;3.409949945531869087e-02;1.034995753612772129e-01;1.624081653339140840e-01;2.193562838412684568e-01
8.664598173330307707e-04;9.356945841470301617e-03;3.240716581610280506e-02;9.825855114537364321e-02;1.542140215967122696e-01;2.082269464180751539e-01
7.969169192215433363e-04;8.782859729097591828e-03;3.050695777112134160e-02;9.325659387646439979e-02;1.462141595123069848e-01;1.973840912592752239e-01
7.442078950597324789e-04;8.268213968711714962e-03;2.872479843042397354e-02;8.815115454903146852e-02;1.383007422630136429e-01;1.867089176494341474e-01
7.181938105684986060e-04;7.845991774274866520e-03;2.711709011108388509e-02;8.330697219280810972e-02;1.306197528673192776e-01;1.761775121628434415e-01
6.654438937211851028e-04;7.310742073282279832e-03;2.556960130522051636e-02;7.869757392002156571e-02;1.229276166714458052e-01;1.656842638343582197e-01
6.359601973798622134e-04;6.822938006618014910e-03;2.377317334752270667e-02;7.361242102461296177e-02;1.151994347062330198e-01;1.551768229562564549e-01
5.640329721481245973e-04;6.366862953854171905e-03;2.217895268075088799e-02;6.891461667243026223e-02;1.075182849869499579e-01;1.446411228251493764e-01
5.367123457845396264e-04;5.921450413946965224e-03;2.076192529125867048e-02;6.400125774084172714e-02;9.969916443829004993e-02;1.338887552755838595e-01
4.839437074969470121e-04;5.517838073206111048e-03;1.927613235796974550e-02;5.910479084134364486e-02;9.177309555741157421e-02;1.229142096011432428e-01
4.374564239974208530e-04;5.038168686196373147e-03;1.762942653097546164e-02;5.396809484107987359e-02;8.340944706401760833e-02;1.115114840480193464e-01
3.880683994868798677e-04;4.562700360756631428e-03;1.602505077462931804e-02;4.877118811528217274e-02;7.476232665990507897e-02;9.949945577794172547e-02
3.409572654648004462e-04;4.108899165165610413e-03;1.440365027976799571e-02;4.331855404585277514e-02;6.557326968530613476e-02;8.659927483930152103e-02
3.093015849369601953e-04;3.631726650110669776e-03;1.267054996804780308e-02;3.734404227019012118e-02;5.541298969145199566e-02;7.234604443217161618e-02
2.423728915934934012e-04;3.067319821494751773e-03;1.083574669186035747e-02;3.056965449213289512e-02;4.380115564982023368e-02;5.578786421192400563e-02
1.709925757570689934e-04;2.529972910757798728e-03;8.764336579355748447e-03;2.226996052737786197e-02;2.905345883337988322e-02;3.448611489378469730e-02
1.179211311224047886e-04;2.211929973928810061e-03;6.550817710371685532e-03;7.991543790886922183e-03;7.738326525918082970e-04;0.000000000000000000e+00

7.811389192488637188e-03;7.547803838859472314e-02;1.697692345441428052e-01;4.167198558777498452e-01;6.307790881514815373e-01;7.766792858480466855e-01
5.232717732957877996e-03;5.495850739424493203e-02;1.336100946333257378e-01;3.228346398896561609e-01;5.082349078121950470e-01;6.565116814370955955e-01
4.358250680055667306e-03;4.648437604034243165e-02;1.189362730154825271e-01;2.855860367570994818e-01;4.531595506679552132e-01;5.948712249901327853e-01
3.781568627818642902e-03;4.154074695931714301e-02;1.092251315336470741e-01;2.610827259209499429e-01;4.151826387239545002e-01;5.501280051170250873e-01
3.474258192291989223e-03;3.750969425012566638e-02;1.009131368787928862e-01;2.419879345848890972e-01;3.854150214583604295e-01;5.141636491237221440e-01
3.100543620182387525e-03;3.484714891660523756e-02;9.532537841591767758e-02;2.272208838497590533e-01;3.610997586177778773e-01;4.837056904119134138e-01
2.897188453352633405e-03;3.210966003282264558e-02;8.938290334952252170e-02;2.141277946331001103e-01;3.400348308057716817e-01;4.571364279361264105e-01
2.669072435123904120e-03;2.988521762415808497e-02;8.445577994284905743e-02;2.026876128131522570e-01;3.214499942476116701e-01;4.333048175422845594e-01
2.468020822379000858e-03;2.781652376053731987e-02;8.004226878625918251e-02;1.924822131008877835e-01;3.047154752481253670e-01;4.116147786677225584e-01
2.348350964251177952e-03;2.618016583917567863e-02;7.602271903351179305e-02;1.833462874152439193e-01;2.895215260198932827e-01;3.916620376609076803e-01
2.257617996159754902e-03;2.513302657205172125e-02;7.239967544866547644e-02;1.748856733783576978e-01;2.754867242406299210e-01;3.730179630105552313e-01
2.085813880409341080e-03;2.350255124848626628e-02;6.883797568402366673e-02;1.667809854486410892e-01;2.621726006482383853e-01;3.553945959137199129e-01
1.941129731972494974e-03;2.224743031267850668e-02;6.567072203609915226e-02;1.591779481821475328e-01;2.497059576744590226e-01;3.386578346790053984e-01
1.839144411691032415e-03;2.106892735312586654e-02;6.242451588321661082e-02;1.519443470883376779e-01;2.377697181289044615e-01;3.226213224804600488e-01
1.764767298334553010e-03;1.982892541679730225e-02;5.954286409960531795e-02;1.451097720969652949e-01;2.264162974971262177e-01;3.072126794835269847e-01
